1,0,2020年9月24日,100,,,,,本行表示本列表背诵次数，最后一次遗忘率和最后一次背诵时间,
背诵次数,忘记次数,最后一次忘记的日期,word,level,list,序号,页数,备注,助记备注
,0,,again,1,6,86,266,,
,0,,agree,1,6,64,265,,
,0,,alike,1,6,17,263,,
,0,,alone,1,6,30,264,,
,0,,anywhere,1,6,4,263,,
,0,,around,1,6,46,264,,
,0,,arrive,1,6,42,264,,
,0,,asleep,1,6,61,265,,
,0,,band,1,6,39,264,,
,0,,basket,1,6,1,263,,
,0,,beauty,1,6,54,265,,
,0,,beer,1,6,91,266,,
,0,,boiling,1,6,84,266,,
,0,,brick,1,6,80,266,,
,0,,build,1,6,8,263,,
,0,,century,1,6,3,263,,
,0,,chick,1,6,25,264,,
,0,,circle,1,6,38,264,,
,0,,clock,1,6,53,265,,
,0,,close,1,6,56,265,,
,0,,countryside,1,6,71,265,,
,0,,cow,1,6,11,263,,
,0,,crowded,1,6,65,265,,
,0,,cycle,1,6,55,265,,
,0,,darkness,1,6,92,266,,
,0,,death,1,6,82,266,,
,0,,deer,1,6,20,263,,
,0,,eat,1,6,97,266,,
,0,,economy,1,6,26,264,,
,0,,expert,1,6,89,266,,
,0,,eyeball,1,6,77,266,,
,0,,fashion,1,6,99,266,,
,0,,feel,1,6,13,263,,
,0,,female,1,6,36,264,,
,0,,fighter,1,6,29,264,,
,0,,film,1,6,95,266,,
,0,,front,1,6,57,265,,
,0,,gate,1,6,12,263,,
,0,,half,1,6,74,265,,
,0,,hate,1,6,34,264,,
,0,,honey,1,6,83,266,,
,0,,important,1,6,37,264,,
,0,,introduce,1,6,33,264,,
,0,,Iran,1,6,69,265,,
,0,,job,1,6,52,265,,
,0,,join,1,6,9,263,,
,0,,keep,1,6,14,263,,
,0,,land,1,6,6,263,,
,0,,language,1,6,90,266,,
,0,,lawyer,1,6,5,263,,
,0,,library,1,6,21,263,,
,0,,lie,1,6,76,266,,
,0,,line,1,6,58,265,,
,0,,local,1,6,50,265,,
,0,,main,1,6,68,265,,
,0,,message,1,6,43,264,,
,0,,minute,1,6,63,265,,
,0,,musical,1,6,32,264,,
,0,,nephew,1,6,27,264,,
,0,,nervous,1,6,98,266,,
,0,,new,1,6,19,263,,
,0,,niece,1,6,70,265,,
,0,,once,1,6,40,264,,
,0,,order,1,6,35,264,,
,0,,owner,1,6,87,266,,
,0,,parent,1,6,51,265,,
,0,,past,1,6,16,263,,
,0,,pay,1,6,47,265,,
,0,,people,1,6,48,265,,
,0,,perhaps,1,6,41,264,,
,0,,piano,1,6,66,265,,
,0,,plate,1,6,88,266,,
,0,,pleasant,1,6,96,266,,
,0,,plus,1,6,73,265,,
,0,,poor,1,6,15,263,,
,0,,price,1,6,22,263,,
,0,,princess,1,6,28,264,,
,0,,quick,1,6,7,263,,
,0,,rainy,1,6,18,263,,
,0,,rat,1,6,67,265,,
,0,,rise,1,6,94,266,,
,0,,roommate,1,6,45,264,,
,0,,same,1,6,49,265,,
,0,,satisfy,1,6,79,266,,
,0,,seriously,1,6,78,266,,
,0,,snowfall,1,6,62,265,,
,0,,sofa,1,6,31,264,,
,0,,state,1,6,44,264,,
,0,,strange,1,6,72,265,,
,0,,taste,1,6,60,265,,
,0,,therefore,1,6,85,266,,
,0,,thousand,1,6,100,266,,
,0,,throw,1,6,2,263,,
,0,,trip,1,6,93,266,,
,0,,truck,1,6,59,265,,
,0,,unit,1,6,24,264,,
,0,,wake,1,6,81,266,,
,0,,wrong,1,6,75,266,,
,0,,yet,1,6,23,264,,
,0,,youngster,1,6,10,263,,
