4,0.02,2020年9月27日,100,,,,,本行表示本列表背诵次数，最后一次遗忘率和最后一次背诵时间,
背诵次数,忘记次数,最后一次忘记的日期,word,level,list,序号,页数,备注,助记备注
,2,2020年9月27日,implication,3,5,60,38,,
,2,2020年9月27日,stretch,3,5,53,37,,
,0,,adjustment,3,5,8,34,,
,0,,atmospheric,3,5,32,36,,
,0,,attendant,3,5,14,35,,
,0,,basis,3,5,29,36,,
,0,,burn,3,5,20,35,,
,0,,bury,3,5,99,41,,
,0,,casual,3,5,7,34,,
,0,,cell,3,5,21,35,,
,0,,character,3,5,72,39,,
,0,,chase,3,5,5,34,,
,0,,chip,3,5,70,39,,
,0,,clue,3,5,34,36,,
,0,,confirm,3,5,79,39,,
,0,,convey,3,5,61,38,,
,0,,coordinate,3,5,89,40,,
,0,,crack,3,5,1,34,,
,0,,criminal,3,5,82,40,,
,0,,crisis,3,5,90,40,,
,0,,critic,3,5,64,38,,
,0,,cure,3,5,47,37,,
,0,,damp,3,5,58,38,,
,0,,dean,3,5,96,40,,
,0,,declare,3,5,46,37,,
,0,,decorate,3,5,85,40,,
,0,,departure,3,5,83,40,,
,0,,drain,3,5,81,39,,
,0,,edition,3,5,48,37,,
,0,,enrich,3,5,26,36,,
,0,,entire,3,5,15,35,,
,0,,establish,3,5,67,38,,
,0,,eventual,3,5,73,39,,
,0,,evident,3,5,38,36,,
,0,,explore,3,5,74,39,,
,0,,fossil,3,5,54,38,,
,0,,gene,3,5,43,37,,
,0,,ghost,3,5,4,34,,
,0,,given,3,5,12,35,,
,0,,guarantee,3,5,30,36,,
,0,,identify,3,5,25,35,,
,0,,install,3,5,88,40,,
,0,,interpret,3,5,19,35,,
,0,,latter,3,5,50,37,,
,0,,leadership,3,5,56,38,,
,0,,leisure,3,5,44,37,,
,0,,liberty,3,5,23,35,,
,0,,machinery,3,5,40,36,,
,0,,mammal,3,5,17,35,,
,0,,mature,3,5,42,37,,
,0,,melt,3,5,9,34,,
,0,,minority,3,5,57,38,,
,0,,mislead,3,5,69,39,,
,0,,modify,3,5,3,34,,
,0,,molecule,3,5,31,36,,
,0,,narrate,3,5,16,35,,
,0,,newborn,3,5,35,36,,
,0,,normal,3,5,45,37,,
,0,,offer,3,5,98,41,,
,0,,orchestra,3,5,27,36,,
,0,,outdated,3,5,94,40,,
,0,,pest,3,5,97,41,,
,0,,predict,3,5,22,35,,
,0,,predictable,3,5,6,34,,
,0,,promising,3,5,39,36,,
,0,,promote,3,5,55,38,,
,0,,propose,3,5,76,39,,
,0,,pursue,3,5,63,38,,
,0,,reaction,3,5,13,35,,
,0,,recognizable,3,5,100,41,,
,0,,reconstruct,3,5,49,37,,
,0,,relocate,3,5,10,34,,
,0,,reminder,3,5,93,40,,
,0,,remote,3,5,41,36,,
,0,,renew,3,5,52,37,,
,0,,sculpt,3,5,11,34,,
,0,,secretary,3,5,92,40,,
,0,,seldom,3,5,71,39,,
,0,,selection,3,5,78,39,,
,0,,sizable,3,5,84,40,,
,0,,skilled,3,5,33,36,,
,0,,skirt,3,5,80,39,,
,0,,smooth,3,5,37,36,,
,0,,squeeze,3,5,68,39,,
,0,,stable,3,5,95,40,,
,0,,suck,3,5,28,36,,
,0,,tempt,3,5,51,37,,
,0,,theorist,3,5,87,40,,
,0,,tropical,3,5,66,38,,
,0,,unavailable,3,5,62,38,,
,0,,unexpected,3,5,75,39,,
,0,,union,3,5,2,34,,
,0,,untouched,3,5,18,35,,
,0,,vary,3,5,36,36,,
,0,,victimize,3,5,24,35,,
,0,,viewpoint,3,5,77,39,,
,0,,visible,3,5,65,38,,
,0,,whereas,3,5,91,40,,
,0,,whereby,3,5,59,38,,
,0,,wrist,3,5,86,40,,
