1,0,2020年9月24日,100,,,,,,,本行表示本列表背诵次数，最后一次遗忘率和最后一次背诵时间
背诵次数,忘记次数,最后一次忘记的日期,word,level,list,序号,页数,易混淆1,助记备注,
,0,,accidental,1,1,39,244,,,
,0,,actor,1,1,41,244,,,
,0,,additional,1,1,96,246,,,
,0,,always,1,1,42,244,,,
,0,,angle,1,1,1,243,,,
,0,,answer,1,1,16,243,,,
,0,,aside,1,1,34,244,,,
,0,,Australia,1,1,93,246,,,
,0,,begin,1,1,73,245,,,
,0,,behind,1,1,85,246,,,
,0,,bird,1,1,44,244,,,
,0,,bit,1,1,92,246,,,
,0,,cafeteria,1,1,72,245,,,
,0,,care,1,1,62,245,,,
,0,,cash,1,1,37,244,,,
,0,,catch,1,1,75,245,,,
,0,,central,1,1,90,246,,,
,0,,certainly,1,1,33,244,,,
,0,,classmate,1,1,78,246,,,
,0,,cloth,1,1,97,246,,,
,0,,develop,1,1,70,245,,,
,0,,dislike,1,1,17,243,,,
,0,,dollar,1,1,26,244,,,
,0,,dream,1,1,71,245,,,
,0,,duty,1,1,48,244,,,
,0,,eastward,1,1,45,244,,,
,0,,educator,1,1,74,245,,,
,0,,electricity,1,1,99,246,,,
,0,,enough,1,1,56,245,,,
,0,,exam,1,1,15,243,,,
,0,,farmer,1,1,14,243,,,
,0,,field,1,1,82,246,,,
,0,,find,1,1,49,244,,,
,0,,freedom,1,1,69,245,,,
,0,,game,1,1,91,246,,,
,0,,goal,1,1,68,245,,,
,0,,happiness,1,1,36,244,,,
,0,,health,1,1,65,245,,,
,0,,heartbeat,1,1,47,244,,,
,0,,helpless,1,1,27,244,,,
,0,,hotel,1,1,87,246,,,
,0,,huge,1,1,29,244,,,
,0,,lawful,1,1,57,245,,,
,0,,leaf,1,1,30,244,,,
,0,,least,1,1,12,243,,,
,0,,less,1,1,50,245,,,
,0,,letter,1,1,55,245,,,
,0,,light,1,1,88,246,,,
,0,,lock,1,1,46,244,,,
,0,,low,1,1,64,245,,,
,0,,lowland,1,1,43,244,,,
,0,,lucky,1,1,21,243,,,
,0,,make,1,1,32,244,,,
,0,,manager,1,1,63,245,,,
,0,,man-made,1,1,3,243,,,
,0,,melon,1,1,66,245,,,
,0,,mile,1,1,51,245,,,
,0,,miss,1,1,94,246,,,
,0,,nearly,1,1,84,246,,,
,0,,need,1,1,4,243,,,
,0,,network,1,1,38,244,,,
,0,,never,1,1,2,243,,,
,0,,noise,1,1,83,246,,,
,0,,nor,1,1,6,243,,,
,0,,north,1,1,77,245,,,
,0,,part,1,1,40,244,,,
,0,,path,1,1,80,246,,,
,0,,pet,1,1,61,245,,,
,0,,place,1,1,35,244,,,
,0,,point,1,1,9,243,,,
,0,,possible,1,1,11,243,,,
,0,,really,1,1,86,246,,,
,0,,reason,1,1,28,244,,,
,0,,recently,1,1,67,245,,,
,0,,rose,1,1,60,245,,,
,0,,sea,1,1,89,246,,,
,0,,set,1,1,76,245,,,
,0,,shoulder,1,1,31,244,,,
,0,,sight,1,1,23,244,,,
,0,,skill,1,1,58,245,,,
,0,,society,1,1,52,245,,,
,0,,soup,1,1,59,245,,,
,0,,station,1,1,54,245,,,
,0,,step,1,1,18,243,,,
,0,,sun,1,1,100,246,,,
,0,,sunlight,1,1,53,245,,,
,0,,tax,1,1,8,243,,,
,0,,then,1,1,22,244,,,
,0,,thin,1,1,25,244,,,
,0,,though,1,1,81,246,,,
,0,,toe,1,1,79,246,,,
,0,,traveler,1,1,13,243,,,
,0,,truth,1,1,20,243,,,
,0,,underwater,1,1,5,243,,,
,0,,usually,1,1,95,246,,,
,0,,wait,1,1,10,243,,,
,0,,wall,1,1,24,244,,,
,0,,weaken,1,1,98,246,,,
,0,,wet,1,1,7,243,,,
,0,,windy,1,1,19,243,,,
