5,0.05,2020年11月23日,100,,,,,本行表示本列表背诵次数，最后一次遗忘率和最后一次背诵时间,
背诵次数,忘记次数,最后一次忘记的日期,word,level,list,序号,页数,备注,助记备注
,0,,abound,4,1,13,88,,
,0,,alert,4,1,33,89,,
,0,,ancestry,4,1,75,91,,
,0,,applaud,4,1,53,90,,
,0,,authentic,4,1,51,90,,
,0,,bid,4,1,76,91,,
,1,2020年11月23日,bloom,4,1,88,92,,
,0,,blossom,4,1,82,91,,
,0,,breakdown,4,1,21,88,,
,0,,bulb,4,1,37,89,,
,0,,cactus,4,1,47,90,,
,0,,canal,4,1,23,88,,
,0,,circumstance,4,1,24,88,,
,0,,civic,4,1,96,92,,
,0,,coastline,4,1,31,89,,
,0,,collective,4,1,60,90,,
,3,2020年11月23日,commitment,4,1,83,91,,
,0,,comparatively,4,1,42,89,,
,0,,compose,4,1,27,88,,
,0,,conquest,4,1,29,89,,
,0,,constant,4,1,43,89,,
,0,,constitute,4,1,2,87,,
,0,,constraint,4,1,81,91,,
,0,,consultant,4,1,17,88,,
,0,,continental,4,1,58,90,,
,0,,cord,4,1,40,89,,
,0,,creep,4,1,84,92,,
,0,,crucial,4,1,86,92,,
,0,,crude,4,1,44,89,,
,0,,cue,4,1,97,92,,
,0,,debatable,4,1,11,87,,
,0,,defect,4,1,98,92,,
,0,,deposit,4,1,80,91,,
,0,,descend,4,1,25,88,,
,0,,donation,4,1,18,88,,
,0,,dwell,4,1,6,87,,
,0,,edible,4,1,14,88,,
,1,2020年9月8日,elemental,4,1,95,92,,
,0,,empire,4,1,78,91,,
,0,,episode,4,1,48,90,,
,0,,establishment,4,1,79,91,,
,0,,exceed,4,1,57,90,,
,0,,external,4,1,41,89,,
,0,,extract,4,1,65,90,,
,0,,forefront,4,1,45,89,,
,0,,foster,4,1,38,89,,
,0,,friction,4,1,15,88,,
,2,2020年9月27日,frontier,4,1,68,91,,
,0,,genre,4,1,67,91,,
,0,,glimpse,4,1,73,91,,
,0,,handout,4,1,5,87,,
,0,,heroine,4,1,56,90,,
,0,,immeasurably,4,1,63,90,,
,0,,inaccessible,4,1,30,89,,
,0,,ingredient,4,1,12,87,,
,0,,inhale,4,1,90,92,,
,0,,initiate,4,1,100,92,,
,0,,insure,4,1,9,87,,
,0,,intensify,4,1,8,87,,
,0,,motion,4,1,1,87,,
,0,,muscular,4,1,16,88,,
,0,,objective,4,1,72,91,,
,0,,opponent,4,1,39,89,,
,1,2020年9月8日,organic,4,1,3,87,organ,
,0,,oval,4,1,93,92,,
,1,2020年11月23日,overland,4,1,66,91,,
,0,,petal,4,1,59,90,,
,0,,portable,4,1,55,90,,
,0,,possession,4,1,49,90,,
,0,,precisely,4,1,62,90,,
,0,,prosper,4,1,71,91,,
,0,,punctuation,4,1,26,88,,
,0,,radiation,4,1,77,91,,
,0,,rally,4,1,28,88,,
,0,,redistribute,4,1,10,87,,
,0,,replant,4,1,92,92,,
,0,,resolution,4,1,85,92,,
,0,,responsive,4,1,7,87,,
,0,,restore,4,1,87,92,,
,0,,restrict,4,1,4,87,,
,0,,rot,4,1,94,92,,
,0,,runaway,4,1,52,90,,
,3,2020年9月27日,screening,4,1,36,89,,
,0,,seal,4,1,50,90,,
,1,2020年11月23日,secrete,4,1,69,91,excrete,
,2,2020年9月27日,stake,4,1,32,89,at stake 危如累卵；处于危险中；在紧要关头,
,0,,steep,4,1,74,91,,
,0,,steer,4,1,46,89,,
,0,,strategy,4,1,35,89,,
,1,2020年11月23日,substantial,4,1,54,90,,
,0,,suspend,4,1,22,88,,
,0,,theorize,4,1,99,92,,
,0,,tolerance,4,1,91,92,,
,0,,trigger,4,1,19,88,,
,0,,unaltered,4,1,70,91,,
,0,,unfold,4,1,20,88,,
,0,,unforeseen,4,1,89,92,,
,0,,validity,4,1,64,90,,
,0,,vital,4,1,34,89,,
,0,,vitality,4,1,61,90,,
