1,0,2020年9月25日,100,,,,,,,本行表示本列表背诵次数，最后一次遗忘率和最后一次背诵时间
背诵次数,忘记次数,最后一次忘记的日期,word,level,list,序号,页数,易混淆1,助记备注,
,1,2020年11月3日,acre,2,7,70,319,,,
,0,,admiration,2,7,22,317,,,
,0,,ahead,2,7,89,320,,,
,0,,amaze,2,7,57,319,,,
,0,,Amazon,2,7,28,318,,,
,0,,Arctic,2,7,16,317,,,
,0,,argument,2,7,43,318,,,
,0,,attend,2,7,60,319,,,
,0,,basically,2,7,19,317,,,
,0,,battle,2,7,49,319,,,
,0,,blame,2,7,80,320,,,
,0,,breathe,2,7,38,318,,,
,0,,bug,2,7,23,317,,,
,0,,bush,2,7,39,318,,,
,0,,captain,2,7,27,318,,,
,0,,clay,2,7,55,319,,,
,0,,click,2,7,29,318,,,
,0,,compare,2,7,87,320,,,
,0,,compete,2,7,99,321,,,
,0,,cotton,2,7,37,318,,,
,0,,courage,2,7,76,320,,,
,0,,creation,2,7,74,320,,,
,0,,deck,2,7,18,317,,,
,0,,depend,2,7,95,320,,,
,0,,developmental,2,7,5,317,,,
,0,,diet,2,7,72,319,,,
,0,,display,2,7,94,320,,,
,0,,drum,2,7,8,317,,,
,0,,duration,2,7,1,317,,,
,0,,electric,2,7,13,317,,,
,0,,forecast,2,7,3,317,,,
,0,,form,2,7,82,320,,,
,0,,formation,2,7,42,318,,,
,0,,further,2,7,17,317,,,
,0,,grassy,2,7,11,317,,,
,0,,inability,2,7,51,319,,,
,0,,independently,2,7,21,317,,,
,0,,individual,2,7,93,320,,,
,0,,instrument,2,7,14,317,,,
,0,,intelligence,2,7,62,319,,,
,0,,item,2,7,46,318,,,
,0,,jeans,2,7,45,318,,,
,0,,kitchenware,2,7,7,317,,,
,0,,knight,2,7,98,321,,,
,0,,lack,2,7,88,320,,,
,0,,lick,2,7,65,319,,,
,0,,liter,2,7,69,319,,,
,0,,living,2,7,36,318,,,
,0,,lung,2,7,64,319,,,
,0,,major,2,7,48,319,,,
,0,,nighttime,2,7,50,319,,,
,0,,ocean,2,7,26,318,,,
,0,,ought,2,7,63,319,,,
,0,,Pacific,2,7,40,318,,,
,0,,paragraph,2,7,83,320,,,
,0,,partially,2,7,6,317,,,
,0,,planet,2,7,44,318,,,
,0,,playwright,2,7,12,317,,,
,0,,pop,2,7,25,318,,,
,0,,post,2,7,53,319,,,
,0,,probably,2,7,9,317,,,
,0,,produce,2,7,96,321,,,
,0,,producer,2,7,85,320,,,
,0,,prove,2,7,34,318,,,
,0,,rather,2,7,71,319,,,
,0,,recreate,2,7,15,317,,,
,0,,recreation,2,7,61,319,,,
,0,,regular,2,7,31,318,,,
,0,,regularly,2,7,68,319,,,
,0,,rent,2,7,73,320,,,
,0,,responsible,2,7,41,318,,,
,0,,sail,2,7,90,320,,,
,0,,salty,2,7,4,317,,,
,0,,sample,2,7,32,318,,,
,0,,sandwich,2,7,84,320,,,
,0,,scientific,2,7,66,319,,,
,0,,screen,2,7,58,319,,,
,0,,seashore,2,7,100,321,,,
,0,,shrimp,2,7,97,321,,,
,0,,silver,2,7,52,319,,,
,0,,site,2,7,33,318,,,
,0,,skillful,2,7,35,318,,,
,0,,slave,2,7,91,320,,,
,0,,smoky,2,7,86,320,,,
,0,,spell,2,7,79,320,,,
,0,,storey,2,7,24,318,,,
,0,,suburb,2,7,67,319,,,
,0,,sweat,2,7,92,320,,,
,0,,thereafter,2,7,30,318,,,
,0,,tight,2,7,75,320,,,
,0,,tiredness,2,7,59,319,,,
,0,,undergraduate,2,7,10,317,,,
,0,,unnecessary,2,7,81,320,,,
,0,,various,2,7,20,317,,,
,0,,waken,2,7,77,320,,,
,0,,weakness,2,7,47,319,,,
,0,,wealth,2,7,2,317,,,
,0,,wedding,2,7,54,319,,,
,0,,widen,2,7,56,319,,,
,0,,yard,2,7,78,320,,,
